FName,LName,AreaCode,Phone,City,State,Zip,MaritalStatus,HasChild,Salary,RateDOUBLE,SingleExemp,ChildExemp
Marcelino,Rege,775,121-1568,LAS VEGAS,NV,89183,M,Y,57500,0,0,0
Chendong,Mitomo,570,149-1065,HATFIELD,PA,19440,M,N,10500,3.07,0,0
Liqun,Vasukiammaiyar,571,102-1398,HAYMARKET,VA,20168,S,N,38000,5.75,900,0
Manlio,Oppliger,302,141-1046,NEWARK,DE,19716,S,N,90000,5.95,110,0
Jussi,Bamford,406,140-1110,GLENTANA,MT,59240,M,N,21000,6.9,0,0
Tiiu,Callon,215,135-1503,CROYDON,PA,19021,M,Y,88000,3.07,0,0
Roslyn,Zockler,208,198-1707,ROCKLAND,ID,83271,S,N,53000,7.8,3300,0
Keizo,Ludovice,302,105-1548,BETHEL,DE,19931,S,N,2500,2.2,110,0
Limsoon,Kadota,307,140-1761,JELM,WY,82063,S,Y,2500,0,0,0
Slava,Gerards,931,127-2000,JASPER,TN,37347,S,Y,56000,0,0,0
Gerri,Brykczynski,864,114-1678,COPE,SC,29038,M,Y,85500,7,0,3300
Sukesh,Sicard,319,127-1777,OTTOSEN,IA,50570,S,Y,20000,3.2516527,40,40
Kunio,Dami,906,123-1559,DAGGETT,MI,49821,S,N,67000,3.9,3100,0
Lianwen,Gerli,801,136-1633,PARK VALLEY,UT,84329,S,Y,63500,7,2475,2475
Phan,Smale,402,148-1829,ROSELAND,NE,68973,M,Y,57500,6.84,0,103
Kewal,Nastov,302,143-1924,FRANKFORD-typoLA VETA,DE-typoWV,19945,S,Y,9500,2.5068183,110,110
Phu,Assaf,219,137-1422,RICHMOND,IN,47375,S,Y,56000,3.4,1000,1000
Giangiacomo,Syme,434,101-1065,NORFOLK,VA,23504,M,N,58500,5.75,0,0
Anupan,Torquati,505,167-1390,MADISON LAKE,NV,87001,S,Y,63000,5.3,3300,3300
Arndt,Horswill,308,124-1418,RED CLOUD,NE,68970,M,Y,56000,6.84,0,103
Sourav,Kafeza,701,121-1675,AMENIA,ND,58004,M,Y,76000,2.6367211,0,3300
Blake,Inari,802,157-1907,WEST CHARLESTON,VT,5872,M,N,33500,3.6716235,0,0
Jayesh,Maiocchi,814,122-1829,MECHANICSBURG,PA,17050,M,N,53000,3.07,0,0
Hanhong,Morioka,580,129-1744,PLATTER,OK,74753,M,Y,78000,6.25,0,1000
Neil,Dor,321,139-1446,MILTON,FL,32583,S,Y,21500,0,0,0
Taenam,Murrill,856,185-1146,NEWARK,NJ,7191,S,Y,73500,2.2437396,1000,1500
Jon,Bly,207,143-1542,PLYMOUTH,ME,4969,S,Y,14000,6.483577,2850,2850
Vale,Takanami,541,135-1868,COTTAGE GROVE-typoNORTH FORT MYERS,OR-typoWV,97472,S,Y,54500,9,159,159
Antonia,Getto,909,112-1857,SACRAMENTO,CA,94230,S,Y,90000,9.3,87,272
Barney,Daigle,719,108-1800,COLORADO SPRINGS,CO,80945,M,N,23500,4.63,0,0
Evan,Ponthieu,808,180-1135,HONOLULU,HI,96848,S,Y,19000,4.4644737,1040,1040
Minnie,Aikenhead,305,118-1491,LA VETA,FL-typoIA,32605,M,N,75500,0,0,0
Graham,Auinger,507,176-1276,SABIN,MN,56580,S,Y,37000,6.2299356,3300,3300
Mohd,Cmelik,660,101-1567,HARTMAN,MI,65324,M,Y,53500,6,0,1200
Lawrence,BaronLaurie,918,155-1912,PONCA CITY,OK,74601,M,N,76500,6.25,0,0
Niel,Samadani,650,152-1964,LOS ANGELES,CA,90026,M,N,35000,7.7709284,0,0
Yoshikazu,Pappas,202,143-1623,WASHINGTON,DC,20206,M,N,39000,9,0,0
Xuejia,Gilon,414,131-1833,SHARON,WI,53585,M,Y,58500,5.4628496,0,400
Kenrick,Bayarri,308,149-1799,MADISON LAKE,GA,68309,S,Y,40500,6.84,103,103
Demin,Jaakkola,425,123-1216,ELMER CITY,WA,99124,M,Y,29000,0,0,0
Chandraleka,Moshell,212,136-1087,OVID,NY,14521,S,N,7500,4,0,0
Wood,Byoun,309,191-1426,CHICAGO,IL,60626,M,N,28000,3,0,0
Jermy,Maslak,269,101-1552,LACHINE,MI,49753,S,N,23000,3.9,3100,0
Qiping,Rhyne,808,124-1532,HONOLULU,HI,96847,M,Y,86000,8.25,0,1040
Beom,Machine,276,141-1632,WATTSVILLE,VA,23483,S,Y,72000,5.75,900,900
Joe,Samarapungavan,304,190-1425,PURGITSVILLE-typoHARTMAN,NV,26852,M,Y,25500,4.085,0,2000
IlYoung,Dimakopoulos,864,109-1399,HICKORY GROVE,SC,29717,M,Y,72000,7,0,3300
Guiseppe,Baldoni,202,184-1825,WASHINGTON,DC,20505,S,Y,50000,9,1370,1370
Visalakshi,Olbrich,504,112-1410,MANSURA,LA,71350,M,N,50000,6,0,0
Mahmoud,Pierre,404,190-1122,COLUMBUS,GA,31904,M,Y,78500,6,0,3000
Ozan,Spelke,808,141-1422,HONAUNAU,HI,96726,S,N,98500,8.25,1040,0
Amer,Sherertz,478,179-1980,ATLANTA,GA,31131,S,Y,54000,6,2700,3000
Lynetta,Zapatrin,208,128-1793,MURRAY,ID,83874,S,N,46500,7.8,3300,0
Jingke,Eidelson,702,175-1312,RENO,NV,89512,M,N,78500,0,0,0
Shiquan,Rauen,302,131-1580,WILMINGTON,DE,19898,S,Y,8500,2.4386363,110,110
Arup,Dupre,971,125-1591,PORTLAND,OR,97269,M,N,16500,9,0,0
Jungho,Jurik,606,146-1198,TOLU,KY,42084,S,N,42500,4.1944447,20,0
Narsingh,Farrag,480,100-1740,WINSLOW,AZ,86047,S,N,14000,2.932,2100,0
Minqiang,Shippy,701,193-1688,ROLLA,ND,58367,S,Y,25000,2.1,3300,3300
Haruko,Ramiller,913,145-1461,PHILLIPSBURG,KS,67661,S,Y,97500,6.45,2250,2250
Yellamraju,Woerkom,208,142-2072,MELBA,ID,83641,S,N,50000,7.8,3300,0
Ashim,Reade,973,154-1087,LA VETA,WV,8083,M,N,26000,1.494625,0,0
Shimon,Rahimi,605,158-1750,KADOKA,SD,57543,S,Y,33000,0,0,0
Khedija,Oates,208,120-1908,DONNELLY,ID,83615,M,N,4500,2.548409,0,0
Berl,Perritt,802,149-1598,BRADFORD,VT,5033,S,Y,71500,4.4276514,3300,3300
Torleiv,Fujinami,701,191-2036,CRYSTAL,ND,58222,M,N,76000,2.6367211,0,0
Richmond,Ingvarson,704,146-1172,HURDLE MILLS,NC,27541,S,Y,10500,6,3300,3300
Tonjua,Biancardi,605,146-1246,VERMILLION,SD,57069,M,Y,30000,0,0,0
Jaideep,Narasimhan,302,151-1020,WILMINGTON,DE,19885,S,Y,83500,5.95,110,110
Bozhidar,Adorno,402,145-1717,ALLIANCE,NE,69301,S,Y,54500,6.84,103,103
Iskander,Borzovs,574,185-1480,EVANSVILLE,IN,47719,M,Y,29000,3.4,0,1000
Horia,Sonnenberger,406,153-1507,DEER LODGE,MT,59722,M,Y,47500,6.9,0,1900
Ronni,Ludolph,602,173-2082,BISBEE,AZ,85603,M,Y,44000,3.3969998,0,2300
Efraim,Yabe,408,175-1750,NORTH FORT MYERS,CA-typoGA,90853,M,Y,12000,2.341154,0,272
Aiqun,Whitley,605,170-1120,SOUTH SHORE,SD,57263,M,Y,22500,0,0,0
Dante,Gomatam,515,185-1022,RALSTON-typoLA VETA,IA-typoWV,51459,M,N,1000,0.36,0,0
Shunge,Olano,701,195-2034,BUFFALO,ND,58011,M,N,30000,2.1034775,0,0
Mamata,Weisenberg,318,179-1390,BATON ROUGE,LA,70827,S,N,66500,6,4500,0
Vinodh,Luckhardt,605,143-1134,NUNDA,SD,57050,S,Y,58000,0,0,0
Garnik,Donato,406,193-1461,TERRY,MT,59349,M,Y,65500,6.9,0,1900
Karsten,Daescu,207,100-1735,HOLDEN,ME,4429,S,Y,25500,8.5,2850,2850
Namyun,Wavish,339,128-2052,CHARLESTOWN,MA,2129,M,N,90500,5.3,0,0
Jerome,Koepf,808,103-1643,KAPOLEI,HI,96707,S,Y,48500,8.25,1040,1040
Ben,Getov,814,184-1957,WAPWALLOPEN,PA,18660,M,N,58000,3.07,0,0
Monagur,Liscouet,406,172-1595,JOPLIN,MT,59531,S,Y,11000,5.425,1900,1900
Brad,Nayakkankuppam,708,182-2011,ROCK ISLAND,IL,61204,S,Y,88500,3,2000,2000
ShengLi,Strevell,620,152-2037,LE ROY,KS,66857,S,N,55500,6.45,2250,0
Veit,Bartley,773,106-1101,CAMP GROVE,IL,61424,S,N,69000,3,2000,0
Dhananjai,Epstein,928,143-1740,TUCSON,AZ,85739,S,Y,23000,3.0714998,2100,2300
Hannu,Sagalovich,334,106-1178,ALMONT,AL-typoCT,36046,M,N,6000,5,0,0
Rachelle,McSkimin,312,187-1921,GREENFIELD,IL,62044,S,N,8500,3,2000,0
Irek,Hibberd,414,164-1784,MADISON,WI,53744,M,Y,49500,5.3064733,0,400
Eckhart,Stroud,207,157-1850,FORT KENT,ME,4743,S,N,76500,8.5,2850,0
Anantha,Latta,601,121-1723,MADISON LAKE,NV,38665,M,Y,73500,5,0,1500
Hamid,Joswig,651,150-1675,HOLYOKE,MN,55749,S,N,30000,5.8564034,3300,0
Elwyn,L'Excellent,980,193-1721,MARGARETTSVILLE,NC,27853,S,Y,86000,7.5367136,3300,3300
Yannick,Megrelis,775,169-1545,LAS VEGAS,NV,89137,S,N,8000,0,0,0
Maylun,Carrigan,828,118-1879,SUNSET BEACH,NC,28468,M,Y,31000,6.3828673,0,3300
Karlhorst,Hechler,808,147-1123,PEPEEKEO,HI,96783,S,N,37500,7.799342,1040,0
Amalendu,Cosmadopoulos,207,173-1819,SOUTH CHINA,ME,4358,M,N,28500,8.5,0,0
Lubomir,Latyshev,617,132-1340,BYFIELD,MA,1922,M,Y,89000,5.3,0,1000
Fredric,Sauers,601,113-1232,JACKSON,MS,39289,S,Y,47500,5,6000,1500
Alok,Lovas,775,176-1309,SEARCHLIGHT,NV,89046,M,N,50500,0,0,0
Jianchao,Heusch,401,196-1588,ROCKVILLE,RI,2873,M,N,86000,0,0,0
Mandell,Steketee,207,169-1441,SUMNER,ME,4292,S,N,67500,8.5,2850,0
Wendy,Angel,918,161-1204,HOMINY,OK,74035,S,Y,53000,6.25,1000,1000
Nick,Brendel,480,182-2069,APACHE JUNCTION,AZ,85217,M,Y,12000,2.9009998,0,2300
Liv,Kroeger,208,160-1315,BRUNEAU,ID,83604,S,N,69500,7.8,3300,0
Emran,Dunzinger,208,127-1528,CLARK FORK,ID,83811,S,Y,79500,7.8,3300,3300
Sajio,Hemerik,912,104-1465,ATLANTA-typoALMONT,GA-typoIA,30399,M,N,43000,6,0,0
Takaharu,Larcher,207,107-1362,CRANBERRY ISLES,ME,4625,M,N,4000,2,0,0
Les,Kovalyov,202,123-1054,WASHINGTON,DC,20015,S,Y,35500,9,1370,1370
Susanne,Suhnel,217,163-2052,THOMASBORO,IL,61878,M,Y,69000,3,0,2000
Parke,Petrovic,808,100-1074,LAWAI,HI,96765,S,N,70500,8.25,1040,0
Tschera,Abdelmoty,502,114-1525,SAINT FRANCIS,KY,40062,S,N,54500,4.861111,20,0
Monia,Freundlich,651,139-1086,STOCKTON,MN,55988,S,N,78500,7.85,3300,0
Ozan,Baldan,660,158-1095,LAMAR,MO,64759,S,N,82500,6,2100,0
Karin,Antognini,252,151-1122,RALEIGH,NC,27615,M,N,36000,6.4877625,0,0
Jerry,Kosecka,802,148-1655,POULTNEY,VT,5764,M,Y,36000,3.7213624,0,3300
Hyunok,Woog,971,120-1557,GLENEDEN BEACH,OR,97388,S,N,57500,9,159,0
Frederic,Daladier,812,153-2027,GRIFFIN,IN,47616,S,Y,27000,3.4,1000,1000
Marina,Kohling,605,121-1002,WINNER,SD,57580,S,N,24000,0,0,0
Kap,Ianov,708,158-1880,EUREKA,IL,61530,S,Y,96000,3,2000,2000
Rajeshkumar,Bittan,808,196-1138,HONOLULU,HI,96804,M,N,89000,8.25,0,0
Gill,Tiberghien,229,197-1101,TUCKER,GA,30085,S,Y,17500,6,2700,3000
Jaco,Liebowitz,580,199-1806,TULSA,OK,74156,S,Y,51000,6.25,1000,1000
Hjalmtyr,Wijesekera,603,179-1628,NORTH HAMPTON,NH,3862,S,N,81500,0,0,0
Yehia,Hofstetter,769,176-1731,BROOKSVILLE,MS,39739,M,N,89500,5,0,0
Piergiorgio,Bernhard,605,149-2036,NEW EFFINGTON,SD,57255,M,N,31000,0,0,0
Maria,Averbukh,430,128-1705,HOUSTON,TX,77216,M,N,28500,0,0,0
Vishal,Bichler,505,191-1218,TINNIE,NM,88351,S,N,20000,5.3,3300,0
Mourad,Panadiwal,219,176-1059,BLOOMINGDALE,IN,47832,S,N,58000,3.4,1000,0
Huisheng,Lorcy,814,133-1983,WASHINGTON,PA,15301,S,Y,65000,3.07,0,0
Mirit,Thalheim,808,103-1175,PAHOA,HI,96778,M,Y,33000,6.9881577,0,1040
Kristi,Ireland,701,141-2044,ZEELAND,ND,58581,M,Y,61500,2.4686334,0,3300
Valentina,Martucci,774,177-1740,FRAMINGHAM,MA,1703,M,Y,50500,5.3,0,1000
Toralf,Pedersen,301,101-1715,BALTIMORE,MD,21235,S,Y,17500,4.75,2400,2400
Veli,Beznosov,208,172-1844,CARMEN,ID,83462,S,Y,24000,7.8,3300,3300
Gada,Missinai,208,152-1385,BOISE,ID,83712,M,N,99500,7.8,0,0
Esin,Gecsei,740,189-1062,HUNTSBURG,OH,44046,S,N,27500,1.4588847,1300,0
Tripatinder,Jahnichen,802,136-1739,UNDERHILL,VT,5489,S,N,2000,3.6,3300,0
Donald,Wahlde,605,126-2086,GOODWIN,SD,57238,S,Y,69500,0,0,0
Adrianus,Hoderlein,939,197-1928,SAN JUAN,PR,940,M,N,30500,0,0,0
Witold,Openshaw,615,190-1316,COOKEVILLE,TN,38505,S,Y,1500,0,0,0
Youzou,Katalagarianos,207,187-1275,DENMARK,ME,4022,M,Y,70000,8.5,0,2850
Rosalyn,Ruder,703,104-1730,HAMILTON,VA,20158,M,N,29500,5.75,0,0
Adrijana,Holtman,208,197-1229,ALMONT,GA,83283,M,Y,50000,7.8,0,3300
Kok,Messeguer,304,153-1505,PURGITSVILLE,WV,26852,M,Y,1500,3,0,2000
Takaichi,Sanella,980,182-1308,LA VETA,NC-typoIA,28073,M,Y,1500,6,0,3300
Shijie,Murtha,907,130-1737,WAINWRIGHT,AK,99782,M,N,76000,0,0,0
Hidetoshi,Czap,701,197-1789,ANAMOOSE,ND,58710,S,N,86000,2.7526436,3300,0
Aniello,Friesem,912,128-2079,LEBANON,GA,30146,M,N,3000,2.8000002,0,0
Renate,Swoboda,434,100-1669,RICHMOND,VA,23274,M,Y,9500,3.7410712,0,900
Alexandr,Stroet,307,152-1194,KEMMERER,WY,83101,M,Y,65500,0,0,0
Betty,Prevel,601,194-1820,ETTA,MS,38627,S,Y,25000,5,6000,1500
Leah,Wiggers,330,169-1092,HAMILTON,OH,45025,S,N,11000,0.91116923,1300,0
Rinat,Siems,920,100-1872,MEDFORD,WI,54451,S,Y,46000,5.2456603,700,400
Kornel,Goldhammer,302,123-1299,MILFORD,DE,19963,M,N,52000,5.4045453,0,0
Dushyanth,Anson,603,129-1887,MELVIN VILLAGE,NH,3850,M,Y,10500,0,0,0
Armar,Schimmler,612,112-1992,CAMBRIDGE,MN,55008,S,Y,100000,7.85,3300,3300
Sheila,Coroyer,828,137-1063,RALEIGH,NC,27623,S,N,11000,6,3300,0
Annalina,Wegenkittl,208,167-1092,BLISS,ID,83314,S,Y,30000,7.8,3300,3300
Davi,Schlichter,435,135-1331,ELSINORE,UT,84724,M,N,60000,7,0,0
Jianhao,Chinal,208,170-1648,COCOLALLA,ID,83813,M,N,44500,7.8,0,0
Premsyl,Reghbati,617,101-2044,ACUSHNET,MA,2743,M,Y,100000,5.3,0,1000
Kiyohito,Guckenheimer,202,155-1944,WASHINGTON-typoNORTH FORT MYERS,DC-typoGA,20451,S,Y,12000,4.95,1370,1370
Haruna,Nykanen,234,176-1814,CHAUNCEY,OH,45719,M,N,19500,1.1933256,0,0
Raqui,Korbar,573,130-2036,SAINT LOUIS,MO,63134,M,N,52000,6,0,0
Adamantios,Rivest,360,162-1294,COLBERT,WA,99005,S,N,82000,0,0,0
Kensei,Tanida,605,195-1900,SIOUX FALLS,SD,57106,M,N,35500,0,0,0
Ambros,Poehlman,505,117-1572,ALBUQUERQUE,NM,87131,M,N,80000,5.3,0,0
Nikolaus,Casciola,202,101-1100,WASHINGTON,DC,20576,S,N,47500,9,1370,0
Myong,Gabrielian,337,114-1900,NEW ORLEANS,LA,70151,S,Y,40000,6,4500,1000
Peri,Tarditi,802,170-1107,LYNDON,VT,5849,S,N,51000,4.0197945,3300,0
Theordore,Stasinski,262,115-1205,FLORENCE,WI,54121,S,Y,96000,6.114417,700,400
Evgeny,Easwarakumar,339,166-1550,READING,MA,1867,M,Y,11000,5.3,0,1000
Maylis,Mandelblit,814,167-1623,LOPEZ-typoNORTH FORT MYERS,MI,18628,M,N,87000,3.07,0,0
Ives,Kharatishvili,406,126-1616,STOCKETT,MT,59480,M,N,4000,1.8646553,0,0
Miche,Razaz,973,181-1480,MIDDLETOWN,NJ,7748,M,Y,89000,2.4881873,0,1500
Tareq,Thiran,303,144-1896,GILCREST,CO,80623,S,Y,38000,4.63,0,0
Lok,Policriti,407,187-1760,FORT PIERCE,FL,34954,M,Y,84000,0,0,0
Shai,Terrano,808,195-1275,HONOLULU,HI,96839,M,Y,74000,8.25,0,1040
Fujie,Verykios,864,141-1804,MC COLL,SC,29570,S,N,91000,7,3300,0
Nong,Kaji,256,140-1692,ORRVILLE,AL,36767,S,Y,42500,5,1500,300
Jirun,Geske,410,103-1312,NORTH FORT MYERS,MD-typoCT,20841,M,N,21000,4.75,0,0
Rabab,Balakrishnan,701,134-1677,FORTUNA,ND,58844,M,Y,32500,2.1324582,0,3300
Geoffry,Narahara,215,175-1668,NELSON-typoALMONT,MI,16940,M,N,53000,3.07,0,0
Tokuji,Copperman,850,126-1286,SAINT PETERSBURG,FL,33729,M,N,55000,0,0,0
Watts,Maaren,918,106-1747,MOUNTAIN VIEW,OK,73062,S,Y,36500,6.25,1000,1000
Anya,Snelgrove,203,180-1260,WEST HARTFORD,CT,6107,S,N,95000,5,12750,0
Marleen,Patrick,785,112-1344,INDEPENDENCE,KS,67301,S,Y,58000,6.45,2250,2250
Dasu,Alippi,802,154-1989,BELVIDERE CENTER,VT,5442,S,Y,38500,3.771101,3300,3300
Kristi,Lanin,662,127-2098,MOSS,MS,39460,S,N,56500,5,6000,0
Sukesh,Laski,202,138-1348,WASHINGTON,DC,20227,S,Y,75500,9,1370,1370
Zita,Hixon,303,196-1370,DENVER,CO,80265,S,Y,54500,4.63,0,0
Wen,Leitjen,307,147-1592,ALVA,WY,82711,M,Y,71000,0,0,0
Fridolin,Marchesini,603,192-1937,GEORGES MILLS,NH,3751,M,N,49000,0,0,0
Kazuharu,Hettich,202,183-1582,ALMONT,DC-typoWV,20310,S,Y,90500,9,1370,1370
Jinzhao,Lando,502,142-1161,LOUISVILLE,KY,40219,S,Y,80500,6,20,20
Mikito,Munoz,660,180-2097,WESTBORO,MO,64498,S,N,51500,6,2100,0
Safa,Kohen,701,140-1225,SPIRITWOOD,ND,58481,S,N,9500,2.1,3300,0
Barry,Leemeijer,816,151-1777,KNOB LICK,MO,63651,S,Y,76500,6,2100,1200
Carmen,Milberg,802,101-1435,WOODSTOCK-typoLA VETA,VT-typoMI,5091,M,N,55500,4.109324,0,0
Eliezer,Camacho,716,169-1279,FORT EDWARD,NY,12828,M,N,36000,4.162195,0,0
Nabiha,Giradot,213,115-1648,MURRIETA,CA,92564,M,N,40000,8.951314,0,0
Cameron,Capri,808,153-1501,HARTMAN,HI-typoNV,96861,M,N,40000,8.25,0,0
Cathrine,Messeguer,623,121-1756,HAYDEN,AZ,85135,S,N,44000,3.3969998,2100,0
Abdelhak,Crelier,307,181-1375,YODER,WY,82244,M,Y,82000,0,0,0
Sangho,Keustermans,870,143-1742,HARRELL,AR,71745,M,N,98500,7,0,0
Dylan,Leitsch,541,168-1552,PORTLAND,OR,97232,M,N,98500,9,0,0
Ramachendra,Junping,401,199-1782,FORESTDALE,RI,2824,M,Y,64000,0,0,0
Weicong,Georgakopoulos,479,124-2083,PINE BLUFF,AR,71613,M,Y,49500,7,0,20
Zhixue,Obradovich,219,180-1373,AUBURN,IN,46706,M,N,20500,3.4,0,0
Jefry,Luesebrink,406,194-1683,HARDIN,MT,59034,M,Y,41000,6.9,0,1900
Abdullah,Cherfaoui,208,156-1855,POCATELLO-typoNORTH FORT MYERS,MI,83204,S,N,92500,7.8,3300,0
Liujian,Regin,860,139-1084,HARTFORD,CT,6151,M,N,7000,3,0,0
Abhijit,Beal,563,135-1956,MARQUETTE,IA,52158,S,N,46000,7.265479,40,0
Hovav,Sangal,918,100-1960,ALMONT,IA,73155,M,N,85000,6.25,0,0
Haim,Klugerman,724,110-1318,PITTSBURGH,PA,15232,S,Y,28500,3.07,0,0
Josyula,Chown,229,161-1675,ATLANTA,GA,31146,M,N,81000,6,0,0
Motoki,Mitsui,316,119-1421,BENTON,KS,67017,M,Y,10000,3.5,0,2250
Kris,Sutter,518,183-1783,STATEN ISLAND,NY,10303,M,Y,36000,4.162195,0,1000
Reimer,Piney,316,198-1102,KANSAS CITY,KS,66117,S,Y,63500,6.45,2250,2250
Hongying,Munetoh,623,166-1399,CHANDLER,AZ,85244,M,N,13000,2.9164999,0,0
Eliane,Unger,939,118-1672,CIALES-typoLA VETA,PR-typoIA,638,S,Y,4500,0,0,0
Emilo,Deutz,774,196-1960,WELLESLEY,MA,2482,M,Y,12000,5.3,0,1000
Cyr,Meusel,443,181-2051,LOVEVILLE,MD,20656,M,Y,26000,4.75,0,2400
Yelena,Zapico,207,142-1857,EAST DIXFIELD,ME,4227,M,N,51000,8.5,0,0
Lobel,Kroenke,201,136-1925,NEW BRUNSWICK,NJ,8901,S,Y,74500,2.2595105,1000,1500
Cris,Michaylov,603,164-1432,DOVER,NH,3821,M,N,60000,0,0,0
Madhav,Zahle,787,106-1075,SAN JUAN,PR,975,S,Y,17500,0,0,0
Tuomas,Milos,781,124-1916,SPRINGFIELD,MA,1144,S,N,42000,5.3,3575,0
Qutaibah,Pietak,207,129-1859,EAST POLAND,ME,4230,M,Y,13000,6.0091243,0,2850
Hairong,Seppanen,406,144-1828,RED LODGE,MT,59068,S,Y,46000,6.9,1900,1900
Nipun,Laver,754,171-1881,DEERFIELD BEACH,FL,33443,S,N,28000,0,0,0
Fumino,Rand,603,144-1895,GILMANTON,NH,3237,S,N,72500,0,0,0
Ardaman,Ebeling,803,147-1686,TOWNVILLE,SC,29689,M,N,45000,7,0,0
Djamila,Zelesnik,971,185-1376,TRAIL,OR,97541,S,N,85000,9,159,0
Dionysis,Padegs,651,144-1739,PELICAN RAPIDS,MN,56572,M,N,8000,5.35,0,0
Babette,Twardowski,503,113-2000,HOOD RIVER,OR,97031,S,Y,42000,9,159,159
Joelle,Carleton,802,113-1778,WILLIAMSTOWN,VT,5679,S,Y,78500,4.5669193,3300,3300
Isil,Moncrieff,425,130-1361,MOSSYROCK,WA,98564,S,Y,80500,0,0,0
Madhusudhana,Kinouchi,404,189-1350,WAYCROSS,GA,31501,S,Y,86500,6,2700,3000
Fermin,Devai,307,179-1265,SHERIDAN,WY,82801,S,N,23500,0,0,0
Dick,Zfira,207,166-1214,WAITE,ME,4492,S,Y,66500,8.5,2850,2850
Hongguang,Kuwabara,586,106-1813,GWINN,MI,49841,M,N,20000,3.9,0,0
Yiannakis,Koppol,402,130-2013,INAVALE,NE,68952,S,N,25000,6.5736103,103,0
Istvan,Poutre,505,122-1677,CHAMBERINO,NM,88027,S,N,99500,5.3,3300,0
Anca,Haass,620,155-1251,NORTH FORT MYERS,IA,67120,M,Y,14000,3.5,0,2250
Arundhati,Hodas,603,152-1197,LEE,NH,3861,M,N,71500,0,0,0
Emmanuel,Colbourn,847,144-1985,VILLA GROVE,IL,61956,M,N,65500,3,0,0
Melven,Zadicario,563,134-1579,CLIVE,IA,50325,S,N,12000,2.0166295,40,0
Chian,Bijlsma,323,161-1297,HIGHLAND,CA,92346,M,Y,17000,3.52154,0,272
Jussara,Ojjeh,870,115-1035,TUCKER,AR,72168,M,Y,85000,7,0,20
Tommaso,Burnell,479,196-1018,NORTH LITTLE ROCK,AR,72119,M,Y,97500,7,0,20
Meurig,Scherl,443,175-1524,GREENBELT,MD,20768,S,N,22000,4.75,2400,0
Omar,Weidenbach,425,143-1064,EVERETT,WA,98206,M,N,17500,0,0,0
Adwait,Brunt,205,169-1064,EVERGREEN,AL,36401,M,Y,6500,5,0,300
Pantelis,Vitthal,920,168-1542,BURLINGTON,WI,53105,S,Y,25500,4.8894696,700,400
Ivor,Ritcey,660,161-1470,EARTH CITY,MO,63045,S,Y,36500,6,2100,1200
Mieke,Monkeberg,843,113-1821,LANCASTER,SC,29721,S,N,61500,7,3300,0
Yuka,Rohlicek,802,107-1090,BURLINGTON,VT,5408,M,Y,59000,4.178958,0,3300
Andras,Haarhoff,419,138-1387,COLUMBUS,OH,43291,S,Y,62500,2.6207051,1300,1300
Mizuhito,Varsek,412,137-1798,DOYLESTOWN,PA,18902,M,Y,66500,3.07,0,0
Shlomo,Dedood,864,157-1151,SUMMERTON,SC,29148,S,N,39000,7,3300,0
Olavi,Zabele,765,195-1256,THAYER,IN,46381,M,N,50500,3.4,0,0
Benhur,Grabner,304,132-1812,MOATSVILLE,WV,26405,S,Y,66000,6.5,2000,2000
Saburo,Hershey,303,120-1397,BETHUNE,CO,80805,M,Y,71000,4.63,0,0
Sungchang,Caugne,209,118-1441,RIVERBANK,CA,95367,M,N,8500,1.5148842,0,0
Claes,Canulette,605,166-1353,BELVIDERE,SD,57521,M,N,96500,0,0,0
Ira,Giddy,702,172-1731,RENO,NV,89510,S,Y,32500,0,0,0
IlYoung,Karl,860,196-1380,NORTH GRANBY,CT,6060,M,N,73000,5,0,0
Gerie,Lakoumentas,626,191-1885,LANCASTER,CA,93535,M,Y,81000,9.3,0,272
Hisako,Katker,618,169-1269,MATTOON,IL,61938,M,N,41500,3,0,0
Kumiko,Rein,401,180-1064,HOPE VALLEY,RI,2832,S,Y,88000,0,0,0
Zohra,Takach,404,184-1405,VIENNA-typoHARTMAN,IA,31092,M,N,14500,6,0,0
Moti,Minot,978,139-1298,ANDOVER,MA,5501,M,Y,41000,5.3,0,1000
Xinxin,Nakakoji,202,103-1979,WASHINGTON,DC,20241,M,Y,72000,9,0,1370
Alongkrit,Hagersten,623,172-1305,ORACLE,AZ,85623,S,Y,66500,3.74575,2100,2300
Quang,Ulgen,865,140-1575,BURNS,TN,37029,M,Y,39500,0,0,0
Xiaocong,Osborn,425,171-2017,SEATTLE,WA,98195,S,Y,56000,0,0,0
Steve,Braham,203,111-2051,NEW HAVEN,CT,6536,S,N,56500,5,12750,0
Anand,Kirani,419,115-1141,SPRINGFIELD,OH,45501,M,N,7000,0.77838975,0,0
Gisela,Antognini,912,108-1893,MACON,GA,31297,M,N,18000,6,0,0
Shen,Ciarlo,907,103-1437,HEALY-typoHARTMAN,AK-typoIA,99743,S,N,74000,0,0,0
Tomonori,Leutenegger,201,175-1284,NEWARK,NJ,7198,M,Y,23000,1.4473125,0,1500
Norwin,Rasche,801,153-1050,DELTA,UT,84624,M,Y,21500,7,0,2475
Devindra,Keskin,478,116-1851,MACON,GA,31210,M,Y,14500,6,0,3000
Juro,Dangedej,219,163-1977,FORT WAYNE,IN,46818,M,Y,27000,3.4,0,1000
Gagan,Putfarken,603,157-1608,GILFORD,NH,3249,M,Y,2500,0,0,0
